,full,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,pct_change,mar20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,apr20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,may20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,jun20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,jul20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,aug20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,sep20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,oct20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,nov20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,dec20_pct_change,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,ENTRIES_21_x,EXITS                                                               _21_x,change_21_x,diff_x,jan21_pct_change,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,ENTRIES_21_y,EXITS                                                               _21_y,change_21_y,diff_y,feb21_pct_change,ENTRIES_20,EXITS                                                               _20,change_20,ENTRIES_21_x,EXITS                                                               _21_x,change_21_x,diff_x,mar21_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_21_y,EXITS                                                               _21_y,change_21_y,diff_y,apr21_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_21,EXITS                                                               _21,change_21,diff,may21_pct_change
76,33 ST-RAWSON ST IRT,1504793970.0,1455084409.0,53041.0,1594427135.0,1527020178.0,61341.0,8300.0,15.648272091400992,15.648272091400992,1534599001.0,1482367684.0,65583.0,1529021013.0,1468563163.0,2991.0,-62592.0,-95.43936690910755,1520083551.0,1468603287.0,63446.0,1471561428.0,1404340167.0,3198.0,-60248.0,-94.95949311225293,1508364800.0,1452912673.0,51920.0,1283155375.0,1221520250.0,5445.0,-46475.0,-89.51271186440678,1557285631.0,1499339671.0,37756.0,1358090809.0,1291012197.0,7131.0,-30625.0,-81.11293569234029,1502879620.0,1437853660.0,45958.0,1540075603.0,1464108112.0,8934.0,-37024.0,-80.56051177161756,1546623367.0,1491300061.0,39514.0,1509831712.0,1453922164.0,10519.0,-28995.0,-73.37905552462418,1581482558.0,1520663425.0,58208.0,1412662127.0,1392090984.0,12950.0,-45258.0,-77.7521990104453,1586039923.0,1522416180.0,68599.0,1539042685.0,1498141644.0,13750.0,-54849.0,-79.95597603463608,1451406615.0,1423428657.0,64812.0,1623633996.0,1561786728.0,12319.0,-52493.0,-80.99271739801272,1599307253.0,1535162578.0,28023.0,1584290028.0,1522585254.0,7753.0,-20270.0,-72.33344038825251,1615271460.0,1547659853.0,58496.0,1521074370.0,1460348679.0,10138.0,-48358.0,-82.66890043763676,1594427135.0,1527020178.0,61341.0,1624836942.0,1565767804.0,13458.0,-47883.0,-78.0603511517582,1534599001.0,1482367684.0,65583.0,1597486516.0,1542928020.0,12314.0,-53269.0,-81.22379275117028,1520083551.0,1468603287.0,63446.0,1577849890.0,1509005803.0,14578.0,-48868.0,-77.02298017211487
77,34 ST-HERALD SQ BMT,16252843668.0,7580202071.0,262837.0,9159330169.0,5787558162.0,235908.0,-26929.0,-10.24551337901437,-10.24551337901437,11840574359.0,5408153904.0,268849.0,8395084771.0,5685543495.0,13223.0,-255626.0,-95.08162574530684,12560778078.0,5747059751.0,269798.0,7745795484.0,5439674432.0,12180.0,-257618.0,-95.48551138258993,12228467469.0,5611068562.0,243923.0,7104924395.0,5200295160.0,20657.0,-223266.0,-91.53134390770859,12673651355.0,5845099315.0,263913.0,8171902569.0,5609663592.0,36228.0,-227685.0,-86.27274897409374,12381833586.0,5687092883.0,296082.0,8172728754.0,5607625585.0,45012.0,-251070.0,-84.79745475915456,12490555963.0,5812835867.0,268316.0,8465407402.0,5530375177.0,57747.0,-210569.0,-78.47798864026,12448688531.0,5786665323.0,284071.0,8616683728.0,5763563012.0,65194.0,-218877.0,-77.05010367126528,12195674472.0,5710436833.0,282762.0,9128828071.0,5842651329.0,65970.0,-216792.0,-76.66942517028455,12347136407.0,5811523061.0,287800.0,8756072557.0,5816808186.0,64611.0,-223189.0,-77.55003474635164,9071499687.0,5657338046.0,251387.0,8578181750.0,5770300968.0,56525.0,-194862.0,-77.51474817711338,9114182306.0,5788065520.0,257961.0,8648589219.0,5775640431.0,47728.0,-210233.0,-81.49797837657631,9159330169.0,5787558162.0,235908.0,8810126787.0,5843516584.0,64050.0,-171858.0,-72.84958543160893,11840574359.0,5408153904.0,268849.0,8269371583.0,4609879937.0,68559.0,-200290.0,-74.49906825020737,12560778078.0,5747059751.0,269798.0,8413772283.0,4698452273.0,72842.0,-196956.0,-73.0012824409373
78,34 ST-HERALD SQ IND,70800503590.0,68496872773.0,415467.0,48692255149.0,47408563205.0,375862.0,-39605.0,-9.532646395501928,-9.532646395501928,63531954491.0,61378807091.0,433508.0,45503055136.0,43251009333.0,21112.0,-412396.0,-95.12996299952941,62781324697.0,60459184250.0,433597.0,48843062576.0,46259349947.0,19737.0,-413860.0,-95.44807736215887,56328215542.0,54527653498.0,392023.0,43237487795.0,41674081257.0,29916.0,-362107.0,-92.36881509503269,61538046563.0,59114917121.0,354258.0,39219490981.0,37893470046.0,65316.0,-288942.0,-81.56258997679657,64270883089.0,62070526314.0,415297.0,47269728036.0,45611797372.0,79805.0,-335492.0,-80.78363195496236,59714082809.0,57532581990.0,363316.0,52669047059.0,50941683927.0,89772.0,-273544.0,-75.29093131048454,60732629952.0,59816778707.0,419311.0,50851893707.0,48868639840.0,96902.0,-322409.0,-76.89018413540308,64055270801.0,61740346011.0,431967.0,48275909035.0,46739854821.0,96950.0,-335017.0,-77.55615591005794,62839028025.0,60816014160.0,473465.0,51626968439.0,48075296488.0,104050.0,-369415.0,-78.02371875429019,82880994092.0,78704534269.0,385146.0,53352309450.0,51635759270.0,94125.0,-291021.0,-75.56121574675578,56767762593.0,55463368133.0,391167.0,49922976355.0,47898222138.0,73625.0,-317542.0,-81.17811574084726,48692255149.0,47408563205.0,375862.0,53992890315.0,52481176506.0,93933.0,-281929.0,-75.00864679057739,63531954491.0,61378807091.0,433508.0,55569296806.0,53909504848.0,101131.0,-332377.0,-76.67148011109369,62781324697.0,60459184250.0,433597.0,50224272943.0,48569771093.0,107264.0,-326333.0,-75.26182146094185
79,34 ST-HUDSON YD IRT,665735527.0,504815791.0,78809.0,792097567.0,674112754.0,107650.0,28841.0,36.59607405245594,36.59607405245594,712184351.0,545656419.0,134487.0,734195892.0,584143074.0,9026.0,-125461.0,-93.28857064251564,767873470.0,579752944.0,151695.0,761145953.0,735254317.0,8398.0,-143297.0,-94.46389136095455,755204562.0,593629208.0,146109.0,752445781.0,705456137.0,10933.0,-135176.0,-92.51723028697752,786944587.0,636093576.0,126400.0,773546031.0,744137955.0,15624.0,-110776.0,-87.63924050632912,807426292.0,648123521.0,137047.0,778166360.0,766513351.0,19708.0,-117339.0,-85.61953198537728,834057741.0,672497415.0,118619.0,751687615.0,725898191.0,23801.0,-94818.0,-79.93491767760645,794658471.0,688562970.0,157032.0,804241490.0,777951418.0,30123.0,-126909.0,-80.81728564878496,750083894.0,701487754.0,144943.0,865775516.0,833277173.0,30508.0,-114435.0,-78.95172585085172,548520245.0,528646151.0,106914.0,851926055.0,820393880.0,37671.0,-69243.0,-64.7651383354846,590067683.0,560379782.0,87406.0,820047439.0,814149597.0,39204.0,-48202.0,-55.147243896300026,817108100.0,769033745.0,125317.0,603665862.0,586152882.0,17832.0,-107485.0,-85.77048604738383,792097567.0,674112754.0,107650.0,644493389.0,646489817.0,25927.0,-81723.0,-75.91546679052485,712184351.0,545656419.0,134487.0,822794787.0,824256863.0,37030.0,-97457.0,-72.46574018306602,767873470.0,579752944.0,151695.0,851277214.0,832594789.0,39306.0,-112389.0,-74.08879659843765
80,34 ST-PENN STA IND,44919987013.0,49044730735.0,490300.0,59934627792.0,64784098802.0,440381.0,-49919.0,-10.181317560677137,-10.181317560677137,59422508625.0,64556819805.0,514351.0,58595576425.0,64142099952.0,24942.0,-489409.0,-95.15078224792019,59950464706.0,64324172230.0,515926.0,58355396210.0,63866185333.0,23194.0,-492732.0,-95.50439404100588,57476623294.0,61627118071.0,465056.0,46076027973.0,50014310325.0,38224.0,-426832.0,-91.78077478841257,61403401032.0,65902800936.0,423443.0,49646144283.0,55080817705.0,64240.0,-359203.0,-84.82912694270539,80752035199.0,86560482449.0,500487.0,58385305656.0,64361620663.0,81290.0,-419197.0,-83.75781988343354,40344984745.0,43540790198.0,438551.0,58575886024.0,64480609946.0,90601.0,-347950.0,-79.34082923080781,57793767719.0,61213760997.0,494416.0,58481842942.0,64316650223.0,106719.0,-387697.0,-78.4151402867221,60362995951.0,64827841794.0,519276.0,54484653256.0,59962531052.0,98966.0,-420310.0,-80.94154168496136,56187582370.0,60584280061.0,547719.0,58571365410.0,64570100546.0,100100.0,-447619.0,-81.72420529505094,43525039265.0,46743081335.0,420766.0,58545480700.0,64423538152.0,74033.0,-346733.0,-82.40518482957273,59601803971.0,63883991707.0,465190.0,57336159164.0,63173132349.0,78057.0,-387133.0,-83.22040456587631,59934627792.0,64784098802.0,440381.0,58730413664.0,64795629288.0,102592.0,-337789.0,-76.70380874742553,59422508625.0,64556819805.0,514351.0,58588528524.0,64645784929.0,107193.0,-407158.0,-79.15956224445952,59950464706.0,64324172230.0,515926.0,58661399242.0,64785644341.0,119659.0,-396267.0,-76.80694518206099
81,34 ST-PENN STA IRT,81987526853.0,53019611575.0,519203.0,126229344100.0,99417373712.0,435875.0,-83328.0,-16.049213891291075,-16.049213891291075,87172996279.0,56282961366.0,523405.0,119387833028.0,96355843559.0,26114.0,-497291.0,-95.01074693592916,85350568665.0,55261693348.0,513637.0,119081910503.0,95312050358.0,24367.0,-489270.0,-95.25598817842173,81817150097.0,52925920061.0,452515.0,117592070326.0,93860187371.0,36363.0,-416152.0,-91.96424427919516,89188658337.0,57482047492.0,421099.0,115322107853.0,91847325723.0,62901.0,-358198.0,-85.06265747484558,94929973810.0,62087580425.0,489975.0,115047017658.0,91861403283.0,77983.0,-411992.0,-84.08429001479666,81794387793.0,52703146872.0,437305.0,120873302315.0,96469399405.0,88433.0,-348872.0,-79.77772950229244,83226429895.0,53739396124.0,501752.0,121759751920.0,96637495654.0,102774.0,-398978.0,-79.51697252826098,81044113767.0,51730973347.0,517738.0,111190260747.0,88590286489.0,102066.0,-415672.0,-80.28616790731992,74026622026.0,46912864188.0,541174.0,115218281096.0,91913426675.0,98685.0,-442489.0,-81.76464501250985,79242208781.0,53821429910.0,392055.0,111056855992.0,88485405108.0,81859.0,-310196.0,-79.1205315580722,77422146541.0,52637499958.0,451960.0,112141401158.0,89487474444.0,69881.0,-382079.0,-84.53823347198866,126229344100.0,99417373712.0,435875.0,112406152032.0,89877744549.0,103181.0,-332694.0,-76.3278462862059,87172996279.0,56282961366.0,523405.0,119771646200.0,95311268819.0,107247.0,-416158.0,-79.50974866499175,85350568665.0,55261693348.0,513637.0,119532163162.0,95372414280.0,116744.0,-396893.0,-77.27110780570715
82,36 AV BMT,1113343520.0,987332778.0,32369.0,1515238276.0,1421476164.0,40360.0,7991.0,24.68720071673515,24.68720071673515,1471459593.0,1320488429.0,37249.0,1344852083.0,1261532632.0,3561.0,-33688.0,-90.44001181239764,1477074030.0,1326174608.0,39014.0,1290414528.0,1193847166.0,3225.0,-35789.0,-91.73373660737171,1483448349.0,1332897492.0,37355.0,1242859286.0,1166745177.0,5590.0,-31765.0,-85.03547048587873,1490587962.0,1340279636.0,32339.0,1393882662.0,1339417369.0,8390.0,-23949.0,-74.05609326200563,1130904009.0,1017490225.0,29127.0,1290522570.0,1208794832.0,10110.0,-19017.0,-65.28993717169637,1443305609.0,1345784813.0,34940.0,1347922821.0,1306060228.0,11878.0,-23062.0,-66.0045792787636,1175842476.0,1191727495.0,39137.0,1389118882.0,1314503030.0,13584.0,-25553.0,-65.29115670593045,1393310859.0,1220060582.0,37349.0,1488508362.0,1418018544.0,13892.0,-23457.0,-62.80489437468205,1496449118.0,1399822144.0,40329.0,1439157886.0,1380872358.0,13020.0,-27309.0,-67.71553968608197,1465997244.0,1372528045.0,31365.0,1412899900.0,1358079788.0,10266.0,-21099.0,-67.26924916307986,1416800424.0,1290111731.0,38886.0,1367043919.0,1297802156.0,10530.0,-28356.0,-72.92084554852646,1515238276.0,1421476164.0,40360.0,1499101682.0,1416160117.0,13175.0,-27185.0,-67.35629335976215,1471459593.0,1320488429.0,37249.0,1436405369.0,1382184653.0,13462.0,-23787.0,-63.85943246798572,1477074030.0,1326174608.0,39014.0,1368810604.0,1218310287.0,13399.0,-25615.0,-65.65591838827088
83,36 ST BMT,1978783321.0,1203495752.0,81014.0,2160261901.0,1315648012.0,83702.0,2688.0,3.3179450465351668,3.3179450465351668,1995890183.0,1213472280.0,88691.0,2148159181.0,1308196520.0,10677.0,-78014.0,-87.96157445513073,2010917012.0,1222385207.0,85188.0,2160245990.0,1315663653.0,11345.0,-73843.0,-86.68239658167816,2001196156.0,1211447998.0,74836.0,2120349189.0,1296680460.0,16409.0,-58427.0,-78.0733871398792,2042322931.0,1241690492.0,66854.0,2165814653.0,1321080398.0,23669.0,-43185.0,-64.59598528135938,2148393471.0,1312420759.0,76532.0,2179799552.0,1330831733.0,26372.0,-50160.0,-65.54121151936445,2070424798.0,1260019484.0,73308.0,2160868432.0,1319451463.0,30455.0,-42853.0,-58.456103017406015,1967483097.0,1210798786.0,83279.0,2140573166.0,1311209986.0,35930.0,-47349.0,-56.85587002725777,2099075426.0,1278297968.0,87699.0,1993580433.0,1172501411.0,37317.0,-50382.0,-57.44877364622174,2174113899.0,1328379371.0,85952.0,1910032903.0,1001469421.0,34247.0,-51705.0,-60.15566827997022,2181880707.0,1329013296.0,66253.0,1902545075.0,992813269.0,27242.0,-39011.0,-58.88186195342098,2143120280.0,1305229688.0,81341.0,1911858453.0,997755193.0,28723.0,-52618.0,-64.68816464021833,2160261901.0,1315648012.0,83702.0,1955554402.0,1028103998.0,33660.0,-50042.0,-59.785907146782634,1995890183.0,1213472280.0,88691.0,1999120897.0,1051833467.0,32664.0,-56027.0,-63.1710094598099,2010917012.0,1222385207.0,85188.0,1966995369.0,1038089053.0,36373.0,-48815.0,-57.30267173780344
84,36 ST IND,4368177501.0,168516044.0,30865.0,4535740273.0,204151230.0,25616.0,-5249.0,-17.00631783573627,-17.00631783573627,3334789831.0,142481090.0,28847.0,3982453731.0,167926991.0,2784.0,-26063.0,-90.34908309356258,4790417305.0,176068890.0,29531.0,3578445343.0,160303082.0,1957.0,-27574.0,-93.37306559208966,2655141324.0,90320426.0,18942.0,3365165672.0,157986729.0,3009.0,-15933.0,-84.1146658219829,4459432978.0,155440545.0,19991.0,3715771670.0,159383149.0,4635.0,-15356.0,-76.81456655494972,4388307704.0,175513846.0,28546.0,3662300075.0,167073288.0,5143.0,-23403.0,-81.98346528410285,4338303462.0,144068088.0,19773.0,3663877914.0,166028132.0,6041.0,-13732.0,-69.44823749557477,4411429932.0,182690777.0,27772.0,3867301977.0,167115216.0,6961.0,-20811.0,-74.9351865187959,4408883758.0,184983801.0,30469.0,3773925955.0,174666658.0,7531.0,-22938.0,-75.28307460041354,4416244938.0,190126048.0,27232.0,3943223645.0,152132004.0,6451.0,-20781.0,-76.31095769682726,4425014191.0,191753475.0,20274.0,4180287202.0,170598620.0,4427.0,-15847.0,-78.16415112952551,4167081195.0,157357406.0,23882.0,3955038319.0,176075027.0,5277.0,-18605.0,-77.90386064818692,4535740273.0,204151230.0,25616.0,4181493663.0,180827691.0,6645.0,-18971.0,-74.05918176139913,3334789831.0,142481090.0,28847.0,3984179802.0,185417097.0,6997.0,-21850.0,-75.74444482961833,4790417305.0,176068890.0,29531.0,2955127240.0,163727037.0,7334.0,-22197.0,-75.16508076258846
85,39 AV BMT,243304817.0,213130331.0,20552.0,358480880.0,320188445.0,18720.0,-1832.0,-8.913974309069676,-8.913974309069676,324425908.0,284598172.0,19105.0,299934198.0,262519255.0,1645.0,-17460.0,-91.38968856320335,324466992.0,286361185.0,25287.0,291268133.0,251452077.0,1259.0,-24028.0,-95.02115711630482,325328842.0,285779663.0,17453.0,303907655.0,271680484.0,2181.0,-15272.0,-87.50358104623847,333126357.0,293586571.0,16600.0,324825664.0,288725901.0,3383.0,-13217.0,-79.62048192771084,241830547.0,209733125.0,13630.0,325693838.0,287714497.0,4234.0,-9396.0,-68.93617021276596,339022069.0,299410384.0,17273.0,329484471.0,291816061.0,4698.0,-12575.0,-72.80148208186186,320865751.0,281920672.0,18581.0,343577373.0,307353699.0,5865.0,-12716.0,-68.43549862763038,342351947.0,303423252.0,17789.0,345332437.0,307597939.0,6032.0,-11757.0,-66.09140480071954,348758158.0,309681971.0,20927.0,341821489.0,308319614.0,6009.0,-14918.0,-71.28589859989486,356948312.0,317629858.0,18077.0,340919106.0,305498454.0,4544.0,-13533.0,-74.86308568899706,352032550.0,315369726.0,16817.0,336452398.0,304602076.0,4447.0,-12370.0,-73.5565201879051,358480880.0,320188445.0,18720.0,317755539.0,283796030.0,5810.0,-12910.0,-68.96367521367522,324425908.0,284598172.0,19105.0,331103314.0,298317455.0,5825.0,-13280.0,-69.51059931954985,324466992.0,286361185.0,25287.0,324940682.0,299004900.0,5306.0,-19981.0,-79.01688614703207
86,4 AV-9 ST IND,1142475652.0,1176502350.0,21315.0,1162569780.0,1216300178.0,23113.0,1798.0,8.435374149659863,8.435374149659863,1119735601.0,1154699934.0,21967.0,1159350181.0,1210495325.0,2175.0,-19792.0,-90.09878454044703,1123160389.0,1159445657.0,21042.0,1153225700.0,1207874462.0,2409.0,-18633.0,-88.55146849158825,1126785085.0,1165113856.0,19702.0,1090474110.0,1134313172.0,3523.0,-16179.0,-82.11856664298041,1131111406.0,1171326995.0,17470.0,1146057547.0,1191485178.0,5305.0,-12165.0,-69.63365769891242,1134526813.0,1176090535.0,20699.0,1119177454.0,1188653498.0,6162.0,-14537.0,-70.23044591526161,1138715951.0,1181996904.0,19477.0,1160815193.0,1219713137.0,7336.0,-12141.0,-62.33506186784412,1142680459.0,1187431021.0,22636.0,1152530139.0,1189737834.0,8775.0,-13861.0,-61.23431701714084,1146566893.0,1192851282.0,23305.0,1200212127.0,1259686338.0,8548.0,-14757.0,-63.32117571336623,1151177051.0,1199663524.0,22008.0,1171926853.0,1230003955.0,7962.0,-14046.0,-63.82224645583424,1154539533.0,1204560849.0,17436.0,1172066851.0,1230189232.0,5933.0,-11503.0,-65.9727001605873,1157966372.0,1209607754.0,21882.0,1170300919.0,1227028705.0,6358.0,-15524.0,-70.9441550132529,1162569780.0,1216300178.0,23113.0,1169130987.0,1232746702.0,7578.0,-15535.0,-67.21325660883485,1119735601.0,1154699934.0,21967.0,1170316292.0,1222847616.0,6999.0,-14968.0,-68.13857149360403,1123160389.0,1159445657.0,21042.0,1176102257.0,1236500075.0,8488.0,-12554.0,-59.66162912270697
87,40 ST LOWERY ST IRT,2354276135.0,1439038162.0,59283.0,2483905625.0,1558000641.0,61183.0,1900.0,3.204966010492047,3.204966010492047,2468789610.0,1511510239.0,62125.0,2437128705.0,1523116000.0,4912.0,-57213.0,-92.0933601609658,2464811486.0,1515866904.0,63607.0,2405706480.0,1491363507.0,4810.0,-58797.0,-92.43793922052605,2386125716.0,1466664640.0,56206.0,2065989099.0,1274210802.0,7362.0,-48844.0,-86.90175426111091,2399223082.0,1480387338.0,50624.0,2928952166.0,1783976625.0,12082.0,-38542.0,-76.13384955752213,2565185000.0,1570053898.0,55209.0,2269959068.0,1422667488.0,14398.0,-40811.0,-73.92091869079317,2419254171.0,1499250956.0,54492.0,2297690532.0,1438235242.0,17518.0,-36974.0,-67.85216178521618,2429964996.0,1509106524.0,63003.0,1832378577.0,1217195443.0,19280.0,-43723.0,-69.39828262146247,2440438820.0,1518861017.0,64896.0,2119951740.0,1360469300.0,20051.0,-44845.0,-69.10287228796844,1902364019.0,1214164227.0,59343.0,2478227047.0,1567060238.0,19118.0,-40225.0,-67.78390037578147,2462451178.0,1539433033.0,46638.0,2501023025.0,1576023882.0,15188.0,-31450.0,-67.43428105836442,2471680752.0,1547724941.0,60222.0,2320464647.0,1463539690.0,15345.0,-44877.0,-74.51927866892498,2483905625.0,1558000641.0,61183.0,2487587127.0,1585206506.0,19144.0,-42039.0,-68.71026265465898,2468789610.0,1511510239.0,62125.0,2437870446.0,1548227736.0,19257.0,-42868.0,-69.00281690140845,2464811486.0,1515866904.0,63607.0,2410700867.0,1546090009.0,21849.0,-41758.0,-65.65000707469304
88,42 ST-BRYANT PK IND,79906551495.0,57917137255.0,237933.0,117505821450.0,81523484948.0,233741.0,-4192.0,-1.761840518129053,-1.761840518129053,72130637067.0,52548853908.0,234401.0,86828182651.0,60486683062.0,11185.0,-223216.0,-95.22826267806025,79692741764.0,57901089413.0,249746.0,85603379184.0,59966020697.0,9902.0,-239844.0,-96.03517173448223,79572892486.0,57731220369.0,220763.0,79839218694.0,55819502661.0,17510.0,-203253.0,-92.0684172619506,81675997509.0,59345355714.0,200622.0,87910800874.0,60905725195.0,29659.0,-170963.0,-85.21647675728484,79817589455.0,58030003619.0,261870.0,88181134154.0,61026401890.0,37246.0,-224624.0,-85.77691220834765,45034108327.0,33486904755.0,220742.0,87192687517.0,60577250322.0,41651.0,-179091.0,-81.13136602911996,79913731951.0,58125281617.0,257177.0,87256446908.0,60721312287.0,45166.0,-212011.0,-82.43777631747786,88441943629.0,61600559099.0,265714.0,90131429014.0,62473696779.0,48127.0,-217587.0,-81.88766869641795,89426214832.0,62056135393.0,272963.0,88512839254.0,61289362426.0,47483.0,-225480.0,-82.6046020889278,90522056054.0,62522258441.0,227633.0,96465599665.0,66965941692.0,41006.0,-186627.0,-81.98591592607399,86630353517.0,59861614721.0,238819.0,86583945079.0,59920143492.0,33938.0,-204881.0,-85.78923787470846,117505821450.0,81523484948.0,233741.0,87153604571.0,60182629622.0,43477.0,-190264.0,-81.39949773467214,72130637067.0,52548853908.0,234401.0,75905177116.0,52321511627.0,46654.0,-187747.0,-80.0965012947897,79692741764.0,57901089413.0,249746.0,89092608895.0,61650032818.0,48640.0,-201106.0,-80.5242126000016
89,42 ST-PORT AUTH IND,225202904835.0,170894730850.0,554208.0,240992019591.0,189237277204.0,504748.0,-49460.0,-8.92444713898031,-8.92444713898031,224903129273.0,170840292014.0,571149.0,207834558150.0,161971732009.0,37402.0,-533747.0,-93.45144612001421,248026683841.0,188938249832.0,577945.0,132522674781.0,97573753460.0,34650.0,-543295.0,-94.00461981676457,223218463207.0,170543214513.0,534090.0,118463768430.0,87818699730.0,54741.0,-479349.0,-89.75060383081504,222971462548.0,172630493373.0,516059.0,138791238356.0,102687071700.0,84842.0,-431217.0,-83.55963174753275,220917039545.0,170860936587.0,552193.0,132971208600.0,97814974594.0,102587.0,-449606.0,-81.42189415657207,221460818620.0,171019779302.0,508919.0,133295707077.0,97824366582.0,112112.0,-396807.0,-77.9705611305532,217712709701.0,168411010558.0,565899.0,180278724017.0,137355408238.0,126793.0,-439106.0,-77.5944117236468,221702660508.0,171223635147.0,586119.0,205847045004.0,159009486264.0,124580.0,-461539.0,-78.74493063695256,220523379204.0,170671376946.0,572668.0,152091649857.0,113543672217.0,118734.0,-453934.0,-79.2665209161329,215946815198.0,167759790715.0,519413.0,207379104548.0,160347134505.0,99354.0,-420059.0,-80.87186882115003,220448488386.0,171465121519.0,526449.0,186009682209.0,142447744989.0,89932.0,-436517.0,-82.91724364563329,240992019591.0,189237277204.0,504748.0,205539307306.0,158761331373.0,125687.0,-379061.0,-75.09905933257784,224903129273.0,170840292014.0,571149.0,196408437658.0,150084331220.0,134887.0,-436262.0,-76.38322049062504,248026683841.0,188938249832.0,577945.0,187176940343.0,150073342645.0,144637.0,-433308.0,-74.97391620309891
90,45 ST BMT,459839554.0,406984525.0,49088.0,562418399.0,466795043.0,46567.0,-2521.0,-5.135674706649283,-5.135674706649283,469910805.0,412962510.0,48936.0,549812280.0,449502419.0,5910.0,-43026.0,-87.92300147130948,477892658.0,417654673.0,49533.0,545174553.0,436490697.0,6133.0,-43400.0,-87.6183554398078,487329786.0,422974411.0,50558.0,506999948.0,402862159.0,8999.0,-41559.0,-82.20064084813482,496318185.0,428555208.0,42737.0,535975609.0,442704665.0,13538.0,-29199.0,-68.32253082808806,503825960.0,433224611.0,45815.0,532605244.0,431465660.0,15333.0,-30482.0,-66.53279493615628,511446799.0,437351774.0,42802.0,553789679.0,462628123.0,17912.0,-24890.0,-58.1514882482127,520875496.0,443217079.0,48416.0,557731545.0,450970592.0,20154.0,-28262.0,-58.37326503635162,551998333.0,468110442.0,49753.0,596428336.0,494236400.0,19786.0,-29967.0,-60.23154382650292,538794143.0,453341180.0,48131.0,586955718.0,486254674.0,18705.0,-29426.0,-61.1373127506181,545780398.0,457316893.0,37021.0,589937323.0,488594843.0,15738.0,-21283.0,-57.48899273385376,552992360.0,461426823.0,46247.0,588216043.0,483091393.0,16562.0,-29685.0,-64.18794732631305,562418399.0,466795043.0,46567.0,596513707.0,494159981.0,18851.0,-27716.0,-59.51854317435094,469910805.0,412962510.0,48936.0,598080067.0,495459152.0,18717.0,-30219.0,-61.75208435507602,477892658.0,417654673.0,49533.0,601226395.0,498912351.0,21245.0,-28288.0,-57.109401812932795
