date,NYC driving,NYC transit,NYC walking,Bronx driving,Bronx transit,Bronx walking,Brooklyn driving,Brooklyn transit,Brooklyn walking,Manhattan driving,Manhattan transit,Manhattan walking,Queens driving,Queens transit,Queens walking,Staten Island driving,Staten Island transit,Staten Island walking,,NYC driving,NYC transit,NYC walking,Bronx driving,Bronx transit,Bronx walking,Brooklyn driving,Brooklyn transit,Brooklyn walking,Manhattan driving,Manhattan transit,Manhattan walking,Queens driving,Queens transit,Queens walking,Staten Island driving,Staten Island transit,Staten Island walking
6/18/20,106.3,32.31,59.45,116.26,54.03,109.38,111.12,42.39,83.29,48.08,17.24,20.89,101.56,39.42,90.12,120,45.76,128.71,,99.79142857,29.44214286,56.98857143,110.8642857,47.79357143,103.1635714,103.16,39.02285714,80.565,43.035,15.265,18.64357143,94.77071429,36.06642857,86.955,114.1635714,42.17642857,127.4964286
6/19/20,126.65,37.48,76.36,141.04,58.73,134.02,140.4,51.4,119.76,59.63,20.91,27.16,121.85,43.88,109.96,139.87,48.17,148.18,,102.1557143,30.39785714,58.95571429,113.5807143,49.07214286,106.2935714,106.2407143,40.43428571,84.26214286,44.59714286,15.89142857,19.63571429,97.36285714,37.155,89.35071429,116.29,43.08071429,128.9585714
6/20/20,116.95,32.9,68.66,132.39,50.81,125.64,120.08,44.53,94.74,48.31,17.07,22.32,116.81,40.32,105.16,129.87,44.37,138.4,,103.305,30.86071429,59.67142857,115.26,49.83357143,108.28,107.7864286,41.055,85.09642857,45.29928571,16.13928571,19.99928571,99.16428571,37.78214286,90.68,117.4357143,43.70142857,129.4164286
6/21/20,89.91,28.85,50.68,109.04,45.93,98.98,97.97,38.29,75.12,39.81,14.61,17.03,93.95,35.16,81.78,102.91,41.27,107.45,,103.5371429,31.11571429,59.58642857,116.2185714,50.33071429,108.995,108.5478571,41.30928571,84.97071429,45.63428571,16.28857143,20.08642857,100.01,38.09,90.93285714,117.7592857,44.14571429,128.3378571
6/22/20,109.55,37,62.04,119.17,59.02,111.25,114.09,49.2,85.74,50.45,19.47,22.51,106.4,46.07,97.64,125.36,55.8,139.38,,104.7778571,31.63785714,60.19071429,117.3107143,51.03785714,109.8471429,109.71,42.04857143,85.46357143,46.315,16.57785714,20.42071429,101.2535714,38.76642857,91.93857143,118.9257143,44.85214286,129.465
6/23/20,113.58,37.82,66.96,126.82,60.01,122.78,118.63,50.52,96.14,53.66,20.46,25.02,110.37,47,101.93,131.34,55.48,154.93,,105.6985714,32.16857143,60.87071429,118.3907143,51.72857143,110.9707143,110.7935714,42.785,86.78714286,47.12,16.93357143,20.89,102.3642857,39.43357143,93.06,120.225,45.58571429,131.8371429
6/24/20,114.63,37.75,66.04,125.16,60.65,118.09,119.73,50.19,90.15,54.24,20.85,24.91,109.73,45.96,96.92,134.55,55.48,157.12,,106.8385714,32.75357143,61.65,119.5164286,52.56785714,111.9371429,111.9721429,43.55714286,87.68357143,47.94285714,17.33642857,21.38428571,103.5721429,40.13142857,93.89571429,121.5757143,46.61214286,133.8164286
6/25/20,118.19,38.22,68.27,129.35,60.72,118.97,122.81,50.92,94.16,56.2,21.15,26.38,111.7,46.65,99.77,136.96,55.98,144.09,,108.74,33.52642857,63.105,121.3257143,53.56142857,113.655,113.7535714,44.65428571,89.64214286,49.02142857,17.82142857,22.14857143,105.2778571,41.075,95.56142857,123.745,47.93285714,136.3807143
6/26/20,135.63,41.52,79.4,152.8,65.02,139.89,140.53,56.45,110.46,63.8,23.44,30.23,129.52,49.37,114.91,150.92,58.87,166.41,,109.9892857,34.14928571,63.93928571,122.7142857,54.38928571,114.8785714,114.9821429,45.51785714,90.74642857,49.87142857,18.25928571,22.725,106.4442857,41.77571429,96.4,124.93,48.92285714,138.0442857
6/27/20,116.3,35.44,67.25,129.52,53.73,119.12,118.76,47.11,88.11,51.32,19.55,23.82,113.77,42.9,102.39,133.3,47.83,146.5,,110.2978571,34.49428571,63.87214286,122.9778571,54.80642857,114.9721429,115.3578571,45.98142857,90.165,50.22214286,18.49642857,22.77071429,106.8535714,42.15285714,96.475,125.4921429,49.47214286,138.6278571
6/28/20,100.91,34.24,59.3,112.25,49.69,98.49,105.74,45.77,81.34,48.62,19.13,23.5,99.02,41.61,88.49,116.25,49.4,121.37,,111.0278571,34.94714286,64.24428571,123.7485714,55.32428571,115.4292857,116.145,46.60142857,90.09214286,50.86357143,18.84785714,23.145,107.6242857,42.64071429,96.91142857,126.5978571,50.015,139.1307143
6/29/20,115.7,40.51,66.7,126.77,62.72,117.83,120.04,55.06,89.94,54.82,22.13,26.3,111.17,49.71,100.34,130.05,62.1,140.2,,112.2907143,35.60214286,65.02714286,125.0521429,56.14,116.4535714,117.5171429,47.63714286,91.06928571,51.59357143,19.26928571,23.65428571,108.8207143,43.39,97.96785714,127.9985714,51.12785714,140.4642857
6/30/20,114.29,38.73,65.33,128.29,62.72,115.52,120.66,51.49,89.63,56.48,21.53,25.87,110.5,47.8,98.41,127.31,53.88,132.21,,113.0635714,36.05857143,65.40857143,125.9414286,56.83,116.8907143,118.4878571,48.28,91.47357143,52.31142857,19.61142857,24.02857143,109.6314286,43.94214286,98.32285714,128.5628571,51.53571429,139.9185714
7/1/20,116.68,38.98,64.71,129.66,62.05,115.69,122.27,51.64,87.58,57.59,21.61,25.46,112.74,48.24,97.81,129.42,55.57,127.06,,113.9478571,36.55357143,65.79642857,127.0371429,57.55928571,117.5464286,119.4878571,48.92571429,91.86857143,53.07214286,19.93928571,24.38571429,110.6492857,44.57785714,98.97357143,129.1507143,52.14,139.4292857
7/2/20,134.71,43.94,75.84,146.79,65.83,128.35,141.41,59.91,107.23,65.9,25.22,30.13,134.2,54.09,114.18,146.2,62.01,150.47,,115.9771429,37.38428571,66.96714286,129.2178571,58.40214286,118.9014286,121.6514286,50.17714286,93.57857143,54.345,20.50928571,25.04571429,112.9807143,45.62571429,100.6921429,131.0221429,53.30071429,140.9835714
7/3/20,122.37,38.13,68.42,138.28,59.3,121.62,127.12,51.55,95.16,51.36,20.64,23.75,118.66,45.29,103.27,140.29,53.47,137.25,,115.6714286,37.43071429,66.4,129.0207143,58.44285714,118.0157143,120.7028571,50.18785714,91.82142857,53.75428571,20.49,24.80214286,112.7528571,45.72642857,100.2142857,131.0521429,53.67928571,140.2028571
7/4/20,104.35,38.15,70.16,131.52,57.99,133.99,120.05,54.59,106.43,47.63,20.75,25.2,109.83,44.71,107.76,111,50.88,121.22,,114.7714286,37.80571429,66.50714286,128.9585714,58.95571429,118.6121429,120.7007143,50.90642857,92.65642857,53.70571429,20.75285714,25.00785714,112.2542857,46.04,100.4,129.7042857,54.14428571,138.9757143
7/5/20,100.21,34.58,57.4,112.2,53.07,98.12,103.38,46.48,81.36,44.75,17.81,20.8,97.79,42.99,89.45,109.2,52.33,112.16,,115.5071429,38.215,66.98714286,129.1842857,59.46571429,118.5507143,121.0871429,51.49142857,93.10214286,54.05857143,20.98142857,25.27714286,112.5285714,46.59928571,100.9478571,130.1535714,54.93428571,139.3121429
7/6/20,111.22,39.14,60.83,121.77,60.4,107.01,114.5,51.1,82.49,51.4,21.27,23.21,108.21,49.94,95.12,125.4,56.73,125.81,,115.6264286,38.36785714,66.90071429,129.37,59.56428571,118.2478571,121.1164286,51.62714286,92.87,54.12642857,21.11,25.32714286,112.6578571,46.87571429,100.7678571,130.1564286,55.00071429,138.3428571
7/7/20,115.68,41.36,69,126.3,64.03,115.58,120.76,54.6,96.21,56.17,22.8,28.19,110.84,51.94,107.68,130.44,61,143.47,,115.7764286,38.62071429,67.04642857,129.3328571,59.85142857,117.7335714,121.2685714,51.91857143,92.875,54.30571429,21.27714286,25.55357143,112.6914286,47.22857143,101.1785714,130.0921429,55.395,137.5242857
7/8/20,116.19,41.48,66.59,124.66,63.51,116.56,124.07,55.7,90.89,57.05,23.34,27.71,114.7,51.4,102.16,130.1,58.94,127.94,,115.8878571,38.88714286,67.08571429,129.2971429,60.05571429,117.6242857,121.5785714,52.31214286,92.92785714,54.50642857,21.455,25.75357143,113.0464286,47.61714286,101.5528571,129.7742857,55.64214286,135.44
7/9/20,126.98,45.38,76.13,139.16,68.59,128.6,134.17,61.38,103.69,63.26,26.62,33.2,124.99,54.93,114.25,140.2,66.23,143.63,,116.5157143,39.39857143,67.64714286,129.9978571,60.61785714,118.3121429,122.39,53.05928571,93.60857143,55.01071429,21.84571429,26.24071429,113.9957143,48.20857143,102.5871429,130.0057143,56.37428571,135.4071429
7/10/20,114.03,35.25,57.93,131.66,54.06,106.3,120.42,45.88,76.27,54.24,20.04,21.3,113.35,42.75,90.44,125.72,46,121.72,,114.9728571,38.95071429,66.11357143,128.4878571,59.835,115.9128571,120.9535714,52.30428571,91.16642857,54.32785714,21.60285714,25.60285714,112.8407143,47.73571429,100.8392857,128.2057143,55.455,132.215
7/11/20,121.99,39.64,72.49,130.25,58.93,117.02,125.37,52.27,98.65,56.15,22.62,28.84,118.82,48.41,114.95,136.13,53.37,142.43,,115.3792857,39.25071429,66.48785714,128.54,60.20642857,115.7628571,121.4257143,52.67285714,91.91928571,54.67285714,21.82214286,25.96142857,113.2014286,48.12928571,101.7364286,128.4078571,55.85071429,131.9242857
7/12/20,118.33,41.64,71.61,126.17,59.58,110.31,125.5,57.96,101.85,55.36,23.42,30.39,118.51,51.5,104.75,122.82,55.94,130.07,,116.6235714,39.77928571,67.36714286,129.5342857,60.91285714,116.6071429,122.8371429,53.54357143,93.38428571,55.15428571,22.12857143,26.45357143,114.5935714,48.83571429,102.8978571,128.8771429,56.31785714,132.5457143
7/13/20,117.54,43.21,69.22,127.93,65.47,116.32,125.42,57.57,96.3,57.62,24.31,29.68,113.88,54.12,105.78,126.52,60.22,128.92,,116.755,39.97214286,67.54714286,129.6171429,61.10928571,116.4992857,123.2214286,53.72285714,93.83857143,55.35428571,22.28428571,26.695,114.7871429,49.15071429,103.2864286,128.625,56.18357143,131.74
7/14/20,123.96,45.44,74.52,131.92,67.6,120.43,131.47,60.66,102.51,61.6,26.3,33.2,121.76,56.99,111.34,139.94,64.23,145.66,,117.4457143,40.45142857,68.20357143,129.8764286,61.45785714,116.85,123.9935714,54.37785714,94.75857143,55.72,22.625,27.21857143,115.5914286,49.80714286,104.21,129.5271429,56.92285714,132.7007143
7/15/20,124.75,44.93,74.92,135.38,67.01,119.21,130.95,59.56,102.37,63.9,26.23,34.23,120.37,55.46,111.64,138.43,65.18,138.38,,118.0221429,40.87642857,68.93285714,130.285,61.81214286,117.1014286,124.6135714,54.94357143,95.815,56.17071429,22.955,27.845,116.1364286,50.32285714,105.1978571,130.1707143,57.60928571,133.5092857
7/16/20,127.08,44.67,76.08,137.28,65.85,122.24,132.74,59.8,103.11,64.79,26.61,34.75,123.23,54.27,115.2,140.69,62.72,147.11,,117.4771429,40.92857143,68.95,129.6057143,61.81357143,116.665,123.9942857,54.93571429,95.52071429,56.09142857,23.05428571,28.175,115.3528571,50.33571429,105.2707143,129.7771429,57.66,133.2692857
7/17/20,135.13,45.44,79.74,150.49,67.54,130.4,142.35,59.59,105.81,70.14,27.73,35.84,132.75,54.14,124.45,147.77,59.81,147.09,,118.3885714,41.45071429,69.75857143,130.4778571,62.40214286,117.2921429,125.0821429,55.51,96.28142857,57.43285714,23.56071429,29.03857143,116.3592857,50.96785714,106.7835714,130.3114286,58.11285714,133.9721429
7/18/20,137.93,48.72,86.28,149.57,69.01,135.52,144.38,66.98,115.33,67.4,29.45,38.48,139.48,58.47,132.92,145.21,62.04,152.84,,120.7871429,42.20571429,70.91,131.7671429,63.18928571,117.4014286,126.82,56.395,96.91714286,58.845,24.18214286,29.98714286,118.4771429,51.95071429,108.5807143,132.755,58.91,136.2307143
7/19/20,113.92,41.67,65.19,122.43,57.52,101.19,119.56,57.24,89.13,54.24,24,27.13,113.97,51.8,101.85,122.27,56.61,113.1,,121.7664286,42.71214286,71.46642857,132.4978571,63.50714286,117.6207143,127.9757143,57.16357143,97.47214286,59.52285714,24.62428571,30.43928571,119.6328571,52.58,109.4664286,133.6885714,59.21571429,136.2978571
7/20/20,118.19,44.56,67.03,132.8,66.48,115.7,127.23,60.16,91.97,58.37,25.07,28.67,115.6,56.02,102.4,128.68,61.99,129.33,,122.2642857,43.09928571,71.90928571,133.2857143,63.94142857,118.2414286,128.885,57.81071429,98.14928571,60.02071429,24.89571429,30.82928571,120.1607143,53.01428571,109.9864286,133.9228571,59.59142857,136.5492857
7/21/20,123.11,46.42,72.32,133.74,66.76,116.76,131.53,63.26,99.84,62.49,27.32,32.78,119.76,57.98,108.9,137.36,63.96,146.38,,122.795,43.46071429,72.14642857,133.8171429,64.13642857,118.3257143,129.6542857,58.42928571,98.40857143,60.47214286,25.21857143,31.15714286,120.7978571,53.44571429,110.0735714,134.4171429,59.80285714,136.7571429
7/22/20,119.4,42.97,66.1,128.4,62.55,109.84,127.19,57.51,88.02,60.67,25.12,29.03,117.41,52.81,95.59,130.75,58.73,131.87,,123.0242857,43.56714286,72.11142857,134.0842857,64.06785714,117.8457143,129.8771429,58.55857143,98.20357143,60.73071429,25.34571429,31.25142857,120.9914286,53.54642857,109.6042857,134.4635714,59.78785714,137.0378571
7/23/20,123.38,43.37,70.44,132.87,65.05,120.37,130.99,57.83,96.08,63.05,25.44,31.34,120.71,54.07,105.94,139.47,61.03,138.54,,122.7671429,43.42357143,71.705,133.635,63.815,117.2578571,129.65,58.305,97.66,60.71571429,25.26142857,31.11857143,120.6857143,53.485,109.0107143,134.4114286,59.41642857,136.6742857
7/24/20,135.89,46.23,78.79,154.96,71.05,135.65,141.61,60.68,104.65,72.73,28.27,36,131.3,54.7,115.15,145.97,57.55,145.01,,124.3285714,44.20785714,73.195,135.2992857,65.02857143,119.3542857,131.1635714,59.36214286,99.68714286,62.03642857,25.84928571,32.16857143,121.9678571,54.33857143,110.7757143,135.8578571,60.24142857,138.3378571
7/25/20,141.19,51.61,90.53,161.42,70.58,145.86,151.35,71.46,126.35,72.76,32.75,42.56,140.5,60.26,131.98,150.33,62.09,158.68,,125.7,45.06285714,74.48357143,137.5257143,65.86071429,121.4142857,133.0192857,60.73285714,101.6657143,63.22285714,26.57285714,33.14857143,123.5164286,55.185,111.9921429,136.8721429,60.86428571,139.4985714
7/26/20,115.37,43.28,67.45,130.56,60.51,106.52,122.33,58.87,93.07,58.04,25.79,30.42,116.32,53.25,101.98,124.49,58.53,119.36,,125.4885714,45.18,74.18642857,137.8392857,65.92714286,121.1435714,132.7928571,60.79785714,101.0385714,63.41428571,26.74214286,33.15071429,123.36,55.31,111.7942857,136.9914286,61.04928571,138.7335714
7/27/20,122.71,47.13,70.48,135.04,68.71,116.22,131.76,63.64,96.32,61.74,27.17,31.3,123.29,59.71,108.15,134.12,65.58,135.26,,125.8578571,45.46,74.27642857,138.3471429,66.15857143,121.1364286,133.2457143,61.23142857,101.04,63.70857143,26.94642857,33.26642857,124.0321429,55.70928571,111.9635714,137.5342857,61.43214286,139.1864286
7/28/20,123.5,46.83,71.98,136.69,70.19,119.5,133.93,62.58,100.93,63.81,27.63,32.84,122.62,59.21,108.16,137.32,66.53,144.54,,125.825,45.55928571,74.095,138.6878571,66.34357143,121.07,133.4214286,61.36857143,100.9271429,63.86642857,27.04142857,33.24071429,124.0935714,55.86785714,111.7364286,137.3471429,61.59642857,139.1064286
7/29/20,129.46,49.14,76.3,140.12,72.99,124.16,139.21,66.58,106.33,67.52,29.7,35.62,128.43,60.46,111.14,142.52,63.7,145.4,,126.1614286,45.86,74.19357143,139.0264286,66.77071429,121.4235714,134.0114286,61.87,101.21,64.125,27.28928571,33.34,124.6692857,56.225,111.7007143,137.6392857,61.49071429,139.6078571
7/30/20,128.9,47.56,74.59,140.12,69.72,121.98,137.31,63.26,102.37,67.58,29.09,34.85,127.68,58.82,110.98,142.87,60.84,141.53,,126.2914286,46.06642857,74.08714286,139.2292857,67.04714286,121.405,134.3378571,62.11714286,101.1571429,64.32428571,27.46642857,33.34714286,124.9871429,56.55,111.3992857,137.795,61.35642857,139.2092857
7/31/20,135.53,48.66,81.42,157.69,72.05,134.63,147.07,65.53,112.02,74.67,30.45,38.71,134.47,57.1,118.05,148.31,60.14,147.44,,126.32,46.29642857,74.20714286,139.7435714,67.36928571,121.7071429,134.675,62.54142857,101.6007143,64.64785714,27.66071429,33.55214286,125.11,56.76142857,110.9421429,137.8335714,61.38,139.2342857
8/1/20,141.94,50.66,91.65,156.25,68.74,138.84,153.65,69.37,128.29,72.71,31.57,44.81,143.51,60.34,130.96,153.84,62.96,155.03,,126.6064286,46.435,74.59071429,140.2207143,67.35,121.9442857,135.3371429,62.71214286,102.5264286,65.02714286,27.81214286,34.00428571,125.3978571,56.895,110.8021429,138.45,61.44571429,139.3907143
8/2/20,104.84,39.81,62.84,118.07,55.19,98.66,117.23,54.57,91.3,54.81,23.36,28.91,106.22,49.08,94.94,116.96,52.12,120.94,,125.9578571,46.30214286,74.42285714,139.9092857,67.18357143,121.7635714,135.1707143,62.52142857,102.6814286,65.06785714,27.76642857,34.13142857,124.8442857,56.70071429,110.3085714,138.0707143,61.125,139.9507143
8/3/20,123.74,48.54,73.75,136.14,70.33,119.45,133.44,64.94,102.42,64.95,28.99,34.85,124.2,60.85,111.55,134.7,66.1,139.09,,126.3542857,46.58642857,74.90285714,140.1478571,67.45857143,122.0314286,135.6142857,62.86285714,103.4278571,65.53785714,28.04642857,34.57285714,125.4585714,57.04571429,110.9621429,138.5007143,61.41857143,140.6478571
8/4/20,103.28,42.04,55.97,118.54,61.57,100.65,118.14,59.31,82.42,52.75,23.93,23.58,105.78,55.17,90.84,126.18,57.28,113,,124.9378571,46.27357143,73.735,139.0621429,67.08785714,120.8807143,134.6578571,62.58071429,102.1835714,64.84214286,27.80428571,33.91571429,124.46,56.845,109.6721429,137.7021429,60.94142857,138.2635714
8/5/20,144.32,53.21,83.26,147.26,78.9,132.14,146.56,70.9,114.15,73.94,32.78,40.6,138.53,66.12,121.76,153.46,68.85,155.46,,126.7178571,47.005,74.96071429,140.4092857,68.25571429,122.4735714,136.0414286,63.53714286,104.05,65.79,28.35142857,34.74214286,125.9685714,57.79571429,111.5414286,139.3242857,61.66428571,139.9485714
8/6/20,138.52,49.81,81.04,140.34,70.83,123.26,143.82,67.91,110.92,72.25,30.79,40.09,133.51,61.77,116.03,149.35,65,160.32,,127.7992857,47.465,75.71785714,140.9428571,68.66857143,122.68,136.9578571,64.25714286,105.11,66.44714286,28.73357143,35.36714286,126.8828571,58.34571429,112.2621429,140.03,61.94785714,141.5042857
8/7/20,142.53,50.24,82.71,157.47,71.28,131.68,150.98,67.56,111.74,75.67,31.71,39.76,141.58,60.53,122.47,154.58,67.54,151.97,,128.2735714,47.75142857,75.99785714,141.1221429,68.685,122.3964286,137.6271429,64.74857143,105.6164286,66.65714286,28.97928571,35.63571429,127.6171429,58.76214286,112.785,140.645,62.66142857,142.0014286
8/8/20,141.47,51.7,94.24,154.99,69.75,142.16,149.44,71.1,131.44,74.25,33.77,48.1,139.14,60.95,134.18,153.32,61.29,162.89,,128.2935714,47.75785714,76.26285714,140.6628571,68.62571429,122.1321429,137.4907143,64.72285714,105.98,66.76357143,29.05214286,36.03142857,127.52,58.81142857,112.9421429,140.8585714,62.60428571,142.3021429
8/9/20,121.89,47.33,76.9,132.64,61.36,107.98,132.13,68.05,114.53,63.64,29.22,37.57,122.34,56.76,111.39,127.34,60.61,128.45,,128.7592857,48.04714286,76.93785714,140.8114286,68.68642857,122.2364286,138.1907143,65.37857143,107.5128571,67.16357143,29.29714286,36.54214286,127.95,59.06214286,113.6142857,141.0621429,62.75285714,142.9514286
8/10/20,128.89,50.62,76.64,140.08,72.63,123.19,134.93,68.17,105.04,66.5,30.36,36.38,127.14,64.57,114.48,139.96,69.31,138.33,,129.2007143,48.29642857,77.37785714,141.1714286,68.96642857,122.7342857,138.4171429,65.70214286,108.1357143,67.50357143,29.525,36.905,128.225,59.40928571,114.0664286,141.4792857,63.01928571,143.1707143
8/11/20,130.87,50.63,78.69,139.14,71.36,123.11,137.83,68.6,108.23,67.63,31.39,38.57,129.58,62.77,117.06,143.82,66.02,148.42,,129.7271429,48.56785714,77.85714286,141.3464286,69.05,122.9921429,138.6957143,66.13214286,108.6571429,67.77642857,29.79357143,37.31428571,128.7221429,59.66357143,114.7021429,141.9435714,62.98285714,143.4478571
8/12/20,126.56,47.64,72.69,134.79,69.9,118.7,133.04,64.35,99.35,65.84,28.81,33.69,126.37,58.9,105.67,138.5,65.12,140.93,,129.52,48.46071429,77.59928571,140.9657143,68.82928571,122.6021429,138.255,65.97285714,108.1585714,67.65642857,29.73,37.17642857,128.575,59.55214286,114.3114286,141.6564286,63.08428571,143.1285714
8/13/20,127.45,46.72,72.9,136.09,67.57,119.34,135.31,62.6,99.04,66.44,28.42,34.36,126.34,59.17,108.79,144.98,61.56,138.33,,129.4164286,48.40071429,77.47857143,140.6778571,68.67571429,122.4135714,138.1121429,65.92571429,107.9207143,67.575,29.68214286,37.14142857,128.4792857,59.57714286,114.155,141.8071429,63.13571429,142.9
8/14/20,148.85,55.75,92.08,164.92,78.6,140.7,158.56,74.94,125.34,84.04,36.25,47.58,148.74,65.91,131.25,164.03,72.65,168.42,,130.3678571,48.90714286,78.24,141.1942857,69.14357143,122.8471429,138.9328571,66.59785714,108.8721429,68.24428571,30.09642857,37.775,129.4985714,60.20642857,115.0978571,142.93,64.02928571,144.3985714
8/15/20,141.53,54.6,95.57,156.53,73.37,139.93,150.88,72.32,130.4,77.25,36.95,51.01,144.04,64.44,133.83,148.21,64.19,159.21,,130.3385714,49.18857143,78.52,141.2142857,69.47428571,122.925,138.735,66.80857143,109.0228571,68.56857143,30.48071429,38.21785714,129.5364286,60.49928571,115.3028571,142.5278571,64.11714286,144.6971429
8/16/20,99.08,38.2,56.59,109.26,54.12,88.1,107.59,51.86,77.91,51.9,22.9,26.3,100.58,46.61,85.69,109.11,52.76,111.46,,129.9271429,49.07357143,78.07357143,140.585,69.39785714,122.1707143,138.0464286,66.615,108.0664286,68.36071429,30.44785714,38.03142857,129.1335714,60.32285714,114.6421429,141.9671429,64.16285714,144.02
8/17/20,123.29,51.68,77.17,135.09,74.51,122.19,133.22,69.4,106.59,67.56,31.96,40.01,124.26,64.33,113.85,137.48,70.03,140.36,,129.895,49.29785714,78.31785714,140.51,69.69642857,122.3664286,138.0307143,66.93357143,108.3642857,68.54714286,30.66,38.4,129.1378571,60.57142857,114.8064286,142.1657143,64.44357143,144.1107143
8/18/20,130.33,53.73,83.89,139.84,76.68,127.68,140.11,72.04,114.23,71.94,33.88,44.17,129.77,67.01,118.74,144.31,71.81,155.71,,131.8271429,50.13285714,80.31214286,142.0314286,70.77571429,124.2971429,139.6,67.84285714,110.6364286,69.91785714,31.37071429,39.87071429,130.8514286,61.41714286,116.7992857,143.4607143,65.48142857,147.1614286
8/19/20,123.86,49.75,76.18,134.2,72.42,117.75,133.2,65.68,104.91,68.41,31.3,39,122,62,110.54,134.71,65.3,140.01,,130.3657143,49.88571429,79.80642857,141.0985714,70.31285714,123.2692857,138.6457143,67.47,109.9764286,69.52285714,31.265,39.75642857,129.6707143,61.12285714,115.9978571,142.1214286,65.22785714,146.0578571
8/20/20,135.63,55.29,87.59,145.72,76.35,128.31,144.69,74.04,118.53,76.02,35.97,46.73,135.19,68.26,122.6,148.72,74.85,167.31,,130.1592857,50.27714286,80.27428571,141.4828571,70.70714286,123.63,138.7078571,67.90785714,110.52,69.79214286,31.635,40.23071429,129.7907143,61.58642857,116.4671429,142.0764286,65.93142857,146.5571429
8/21/20,149.98,58.65,96.39,164.94,80.78,146.65,161.84,78.83,129.26,86.21,39.18,51.86,149.52,67.85,131.31,163.15,73.55,163.51,,130.6914286,50.87785714,81.25142857,142.0164286,71.38571429,124.6992857,139.4835714,68.71285714,111.7714286,70.545,32.16857143,41.095,130.3578571,62.10928571,117.0985714,142.6885714,66.36071429,147.3814286
8/22/20,143.88,55.97,96.89,166.47,71.07,143.68,151.97,75.11,128.72,80.66,38.17,53.04,148.16,64.99,134.71,154.35,69.07,157.96,,130.8635714,51.18285714,81.44071429,142.8364286,71.48,124.8078571,139.6642857,68.99928571,111.5771429,71.00285714,32.48285714,41.44785714,131.0021429,62.39785714,117.1364286,142.7621429,66.91642857,147.0292857
8/23/20,113.86,47.32,75.02,126.42,61.42,109,123.86,63.37,102.31,65.77,30.76,40.82,114.27,57.28,105.36,126.36,62.7,130.39,,130.29,51.18214286,81.30642857,142.3921429,71.48428571,124.8807143,139.0735714,68.665,110.7042857,71.155,32.59285714,41.68,130.4257143,62.435,116.7057143,142.6921429,67.06571429,147.1678571
8/24/20,121.94,52.29,76.79,134.11,74.32,125.36,132.2,69.61,103.65,67.03,32.41,38.49,122.8,65.06,112.26,132.74,72.98,137.35,,129.7935714,51.30142857,81.31714286,141.9657143,71.605,125.0357143,138.8785714,68.76785714,110.605,71.19285714,32.73928571,41.83071429,130.1157143,62.47,116.5471429,142.1764286,67.32785714,147.0978571
8/25/20,123.91,52.22,77.15,135.73,72.78,120.5,133.36,69.92,104.25,68.8,33.12,38.88,122.79,64.64,111.03,140.16,73.95,158.82,,129.2964286,51.415,81.20714286,141.7221429,71.70642857,124.8492857,138.5592857,68.86214286,110.3207143,71.27642857,32.86285714,41.85285714,129.6307143,62.60357143,116.1164286,141.915,67.89428571,147.8407143
8/26/20,127.88,53.22,82.53,135.75,73.77,125.56,137.57,70.73,111.97,71.89,34.62,43.9,126.15,65.95,113.61,141.68,71.41,160.36,,129.3907143,51.81357143,81.91,141.7907143,71.98285714,125.3392857,138.8828571,69.31785714,111.2221429,71.70857143,33.27785714,42.58214286,129.615,63.10714286,116.6835714,142.1421429,68.34357143,149.2285714
8/27/20,125.49,49.8,76.03,138.32,69.38,119.18,138.1,65.79,102.64,72.27,31.44,38.3,125.15,61.42,106.87,137.06,69.62,150.04,,129.2507143,52.03357143,82.13357143,141.95,72.11214286,125.3278571,139.0821429,69.54571429,111.4792857,72.125,33.49357143,42.86357143,129.53,63.26785714,116.5464286,141.5764286,68.91928571,150.065
8/28/20,140.71,55.04,89.61,154.85,75.14,135.33,153.79,71.87,118.84,80.9,37.26,48.48,141.79,64.5,122.77,153.31,71.08,152.09,,128.6692857,51.98285714,81.95714286,141.2307143,71.865,124.9442857,138.7414286,69.32642857,111.015,71.90071429,33.56571429,42.92785714,129.0335714,63.16714286,115.9407143,140.8107143,68.80714286,148.8985714
8/29/20,119.75,47.59,81.37,134.87,63.46,121.28,130.67,62.87,106.95,68.07,32.53,43.45,120.07,54.16,114.46,130.94,59.85,143.1,,127.1135714,51.48214286,80.94285714,139.6835714,71.15714286,123.6121429,137.2978571,68.65142857,109.34,71.245,33.25,42.38785714,127.3214286,62.43285714,114.5571429,139.5771429,68.49714286,147.7478571
8/30/20,120.6,50.17,82.68,131.61,63.02,116.81,131.99,67.1,114.48,72.43,34.42,47.26,122.92,57.37,110.16,129.61,63.81,124.78,,128.6507143,52.33714286,82.80642857,141.28,71.79285714,125.6628571,139.0407143,69.74,111.9521429,72.71142857,34.07285714,43.885,128.9171429,63.20142857,116.305,141.0414286,69.28642857,148.6992857
8/31/20,117.46,49.09,76.96,125.16,68.37,120.04,128.45,65.27,107.07,67.36,31.03,40.37,117.06,59.26,107.8,127.78,67.65,142.55,,128.2342857,52.15214286,82.79142857,140.5707143,71.35428571,125.5092857,138.7,69.445,111.9864286,72.69714286,34.00642857,43.91071429,128.4028571,62.83928571,115.8728571,140.3485714,69.11642857,148.8557143
